7;bunker;2980.00;10.15;1037.00;5.08;0
7;bunker;2961.00;9.75;1022.00;2.92;0
7;bunker;3016.00;9.80;1027.00;5.58;0
7;bunker;3029.00;9.80;1025.00;0.86;0
7;coastal_bunker;2987.00;9.50;1022.00;-0.56;0
7;coastal_bunker;3030.00;9.78;1034.00;-4.25;0
7;coastal_bunker;2971.00;9.50;1021.00;0.24;0
7;coastal_bunker;2967.00;9.50;1021.00;-0.20;0
7;coastal_bunker;3024.00;9.50;1024.00;0.14;0
7;coastal_bunker;3015.00;9.50;1024.00;0.32;0
7;coastal_bunker;3032.00;9.80;1028.00;-4.12;0
7;coastal_bunker;3022.00;9.70;1053.00;1.57;0
7;coastal_bunker;3004.00;9.50;1024.00;-0.11;0
7;dockyard;3017.00;9.50;1024.00;0.32;0
7;anti_air_building;2985.00;9.90;1032.00;0.92;0
7;anti_air_building;2999.00;9.98;1036.00;1.02;0
7;anti_air_building;2970.00;10.10;1035.00;5.15;0
7;synthetic_refinery;3023.00;9.80;1030.00;2.98;0
7;fuel_silo;2989.00;9.93;1032.00;4.54;0
7;radar_station;2998.00;9.90;1045.00;1.95;0
7;rocket_site;3008.00;9.90;1035.00;3.59;0
7;nuclear_reactor;3001.00;9.98;1038.00;1.43;0
8;arms_factory;2976.00;9.85;1107.00;2.17;0
8;arms_factory;2930.00;10.50;1095.00;4.84;0
8;arms_factory;2981.00;10.25;1072.00;1.23;0
8;arms_factory;2939.00;9.90;1065.00;2.78;0
8;arms_factory;2968.00;10.15;1097.00;0.62;0
8;arms_factory;2930.00;10.25;1090.00;1.83;0
8;industrial_complex;2963.00;9.90;1074.00;5.95;0
8;industrial_complex;2951.00;10.25;1106.00;2.68;0
8;industrial_complex;2971.00;10.25;1093.00;3.90;0
8;industrial_complex;2938.00;9.80;1070.00;1.73;0
8;industrial_complex;2963.00;9.98;1068.00;4.40;0
8;industrial_complex;2940.00;10.57;1097.00;5.96;0
8;air_base;2921.00;9.88;1086.00;2.34;0
8;bunker;2983.00;10.45;1082.00;0.18;0
8;bunker;2951.00;10.20;1063.00;1.39;0
8;bunker;2966.00;10.32;1090.00;4.40;0
8;bunker;2944.00;10.20;1112.00;0.79;0
8;bunker;2946.00;10.50;1095.00;4.91;0
8;bunker;2977.00;10.05;1096.00;0.18;0
8;bunker;2930.00;10.50;1096.00;2.85;0
8;bunker;2952.00;9.88;1073.00;0.69;0
8;bunker;2942.00;10.00;1079.00;1.90;0
8;bunker;2958.00;9.95;1070.00;4.91;0
8;bunker;2972.00;9.95;1105.00;1.29;0
8;bunker;2971.00;10.30;1090.00;3.96;0
8;bunker;2924.00;10.10;1092.00;0.34;0
8;bunker;2954.00;10.12;1104.00;3.36;0
8;bunker;2940.00;10.35;1107.00;4.57;0
8;bunker;2967.00;9.80;1116.00;2.41;0
8;anti_air_building;2974.00;9.80;1109.00;0.25;0
8;anti_air_building;2952.00;10.35;1100.00;0.35;0
8;anti_air_building;2984.00;10.32;1077.00;4.47;0
8;synthetic_refinery;2943.00;10.00;1066.00;0.85;0
8;fuel_silo;2978.00;10.35;1088.00;3.87;0
8;radar_station;2952.00;10.40;1089.00;0.36;0
8;rocket_site;2973.00;10.30;1088.00;2.92;0
8;nuclear_reactor;2954.00;10.18;1109.00;5.58;0
9;arms_factory;3005.00;10.03;1117.00;1.23;0
9;arms_factory;2991.00;9.70;1125.00;2.78;0
9;arms_factory;2987.00;9.93;1116.00;0.62;0
9;arms_factory;3014.00;10.10;1120.00;1.83;0
9;arms_factory;2994.00;10.60;1102.00;5.95;0
9;arms_factory;3001.00;10.12;1117.00;2.68;0
9;industrial_complex;2988.00;9.70;1125.00;3.90;0
9;industrial_complex;3003.00;10.40;1104.00;1.73;0
9;industrial_complex;3010.00;10.00;1120.00;4.40;0
9;industrial_complex;2990.00;10.43;1102.00;5.96;0
9;industrial_complex;2983.00;9.80;1117.00;2.34;0
9;industrial_complex;2984.00;9.80;1125.00;0.18;0
9;air_base;3015.00;10.45;1103.00;1.39;0
9;bunker;3009.00;10.07;1117.00;4.40;0
9;bunker;3016.00;10.00;1123.00;0.79;0
9;bunker;3008.00;10.50;1100.00;4.91;0
9;bunker;3000.00;10.50;1107.00;0.18;0
9;bunker;2986.00;9.70;1126.00;2.85;0
9;bunker;2979.00;9.70;1117.00;0.69;0
9;bunker;3013.00;9.90;1127.00;1.90;0
9;bunker;3001.00;10.40;1099.00;4.91;0
9;bunker;2992.00;10.25;1116.00;1.29;0
9;anti_air_building;2995.00;10.60;1102.00;3.96;0
9;anti_air_building;2987.00;9.88;1117.00;0.34;0
9;anti_air_building;3008.00;9.70;1137.00;3.36;0
9;synthetic_refinery;3004.00;10.40;1104.00;4.57;0
9;fuel_silo;2981.00;9.80;1126.00;2.41;0
9;radar_station;2997.00;10.35;1113.00;0.06;0
9;rocket_site;2983.00;9.80;1117.00;0.35;0
9;nuclear_reactor;3018.00;9.95;1126.00;4.47;0
10;arms_factory;3041.00;10.30;1085.00;0.62;0
10;arms_factory;3027.00;10.55;1103.00;1.83;0
10;arms_factory;3028.00;10.50;1100.00;5.95;0
10;arms_factory;3050.00;10.20;1077.00;2.68;0
10;arms_factory;3027.00;10.50;1100.00;3.90;0
10;arms_factory;3006.00;10.50;1095.00;1.73;0
10;industrial_complex;3003.00;10.35;1080.00;4.40;0
10;industrial_complex;3010.00;10.18;1071.00;5.96;0
10;industrial_complex;3049.00;9.82;1066.00;2.34;0
10;industrial_complex;3009.00;10.20;1071.00;0.18;0
10;industrial_complex;3042.00;11.00;1112.00;1.39;0
10;industrial_complex;3003.00;10.12;1070.00;4.40;0
10;air_base;3009.00;10.50;1089.00;0.79;0
10;naval_base;3029.00;9.50;1064.00;1.33;20661
10;naval_base;3056.00;9.57;1069.00;-0.67;20661
10;naval_base;3038.00;9.57;1073.00;0.54;20661
10;bunker;3039.00;10.53;1094.00;0.69;0
10;bunker;3026.00;9.88;1119.00;1.90;0
10;bunker;3050.00;10.80;1104.00;4.91;0
10;bunker;3016.00;10.50;1090.00;1.29;0
10;bunker;3037.00;9.90;1077.00;3.96;0
10;bunker;3026.00;10.30;1086.00;0.34;0
10;bunker;3002.00;10.18;1070.00;3.36;0
10;bunker;3042.00;10.85;1108.00;4.57;0
10;bunker;3025.00;10.20;1077.00;2.41;0
10;bunker;3005.00;10.50;1088.00;0.25;0
10;bunker;3031.00;10.00;1119.00;0.35;0
10;bunker;3049.00;10.15;1076.00;4.47;0
10;bunker;3025.00;9.75;1067.00;0.85;0
10;coastal_bunker;3030.00;9.50;1063.00;1.33;0
10;coastal_bunker;3049.00;9.50;1065.00;-0.67;0
10;coastal_bunker;3037.00;9.50;1065.00;0.54;0
10;dockyard;3038.00;9.57;1066.00;0.54;0
10;anti_air_building;3019.00;10.40;1087.00;0.86;0
10;anti_air_building;3042.00;10.62;1097.00;3.52;0
10;anti_air_building;3010.00;10.00;1064.00;1.36;0
10;synthetic_refinery;3032.00;10.00;1070.00;4.03;0
10;fuel_silo;3039.00;10.53;1093.00;5.59;0
10;radar_station;3022.00;10.43;1091.00;3.95;0
10;rocket_site;3045.00;10.60;1094.00;4.64;0
10;nuclear_reactor;3015.00;10.30;1081.00;2.48;0
11;arms_factory;2958.00;9.98;1132.00;5.95;0
11;arms_factory;2972.00;9.78;1137.00;2.68;0
11;arms_factory;2943.00;10.60;1130.00;3.90;0
11;arms_factory;2944.00;11.03;1153.00;1.73;0
11;arms_factory;2960.00;10.20;1144.00;4.40;0
11;arms_factory;2963.00;9.80;1123.00;5.96;0
11;industrial_complex;2980.00;10.18;1147.00;2.34;0
11;industrial_complex;2959.00;11.30;1165.00;0.18;0
11;industrial_complex;2949.00;10.62;1141.00;1.39;0
11;industrial_complex;2952.00;10.35;1131.00;4.40;0
11;industrial_complex;2945.00;10.70;1131.00;0.79;0
11;industrial_complex;2968.00;10.85;1153.00;4.91;0
11;air_base;2957.00;10.07;1134.00;0.18;0
11;bunker;2973.00;9.80;1133.00;2.85;0
11;bunker;2957.00;10.25;1140.00;0.69;0
11;bunker;2968.00;10.65;1150.00;1.90;0
11;bunker;2963.00;11.25;1167.00;4.91;0
11;bunker;2943.00;10.60;1128.00;1.29;0
11;bunker;2969.00;10.20;1144.00;3.96;0
11;bunker;2946.00;11.12;1153.00;0.34;0
11;bunker;2983.00;10.55;1155.00;3.36;0
11;bunker;2953.00;10.20;1124.00;4.57;0
11;bunker;2969.00;9.80;1131.00;2.41;0
11;anti_air_building;2974.00;10.95;1163.00;0.25;0
11;anti_air_building;2976.00;10.03;1144.00;0.35;0
11;anti_air_building;2938.00;10.80;1136.00;4.47;0
11;synthetic_refinery;2948.00;10.57;1131.00;0.85;0
11;fuel_silo;2966.00;10.45;1148.00;3.87;0
11;radar_station;2961.00;10.25;1145.00;0.36;0
11;rocket_site;2941.00;10.90;1150.00;2.92;0
11;nuclear_reactor;2963.00;11.23;1169.00;5.58;0
12;arms_factory;2892.00;10.70;1129.00;3.90;0
12;arms_factory;2899.00;11.30;1143.00;1.73;0
12;arms_factory;2934.00;10.68;1129.00;4.40;0
12;arms_factory;2861.00;11.07;1118.00;5.96;0
12;arms_factory;2927.00;10.48;1118.00;2.34;0
12;arms_factory;2888.00;10.68;1124.00;0.18;0
12;industrial_complex;2892.00;11.18;1142.00;1.39;0
12;industrial_complex;2907.00;11.10;1128.00;4.40;0
12;industrial_complex;2864.00;10.85;1112.00;0.79;0
12;industrial_complex;2925.00;10.40;1109.00;4.91;0
12;industrial_complex;2861.00;11.43;1126.00;0.18;0
12;industrial_complex;2897.00;11.20;1136.00;2.85;0
12;air_base;2894.00;10.78;1130.00;0.69;0
12;bunker;2897.00;11.32;1144.00;1.90;0
12;bunker;2914.00;11.03;1130.00;4.91;0
12;bunker;2932.00;10.70;1131.00;1.29;0
12;bunker;2918.00;10.35;1104.00;3.96;0
12;bunker;2916.00;10.93;1126.00;0.34;0
12;bunker;2892.00;11.20;1144.00;3.36;0
12;bunker;2874.00;11.25;1128.00;4.57;0
12;bunker;2887.00;10.50;1118.00;2.41;0
12;bunker;2935.00;10.23;1116.00;0.25;0
12;bunker;2898.00;10.18;1110.00;0.35;0
12;bunker;2868.00;10.75;1108.00;4.47;0
12;bunker;2881.00;10.60;1110.00;0.85;0
12;bunker;2861.00;11.12;1120.00;3.87;0
12;anti_air_building;2910.00;11.20;1134.00;5.08;0
12;anti_air_building;2887.00;10.55;1105.00;2.92;0
12;anti_air_building;2925.00;10.65;1121.00;5.58;0
12;synthetic_refinery;2934.00;10.12;1110.00;0.86;0
12;fuel_silo;2897.00;11.25;1140.00;3.52;0
12;radar_station;2898.00;10.43;1118.00;1.77;0
12;rocket_site;2879.00;10.93;1130.00;4.03;0
12;nuclear_reactor;2924.00;10.43;1113.00;5.59;0
13;arms_factory;2869.00;11.40;1149.00;4.40;0
13;arms_factory;2884.00;11.30;1147.00;5.96;0
13;arms_factory;2874.00;11.40;1144.00;2.34;0
13;arms_factory;2850.00;10.78;1146.00;0.18;0
13;arms_factory;2871.00;11.40;1149.00;1.39;0
13;arms_factory;2852.00;10.98;1143.00;4.40;0
13;industrial_complex;2883.00;11.40;1157.00;0.79;0
13;industrial_complex;2852.00;10.88;1146.00;4.91;0
13;industrial_complex;2873.00;11.30;1149.00;0.18;0
13;industrial_complex;2869.00;11.40;1154.00;2.85;0
13;industrial_complex;2866.00;11.40;1139.00;0.69;0
13;industrial_complex;2854.00;10.95;1146.00;1.90;0
13;air_base;2869.00;11.45;1166.00;4.91;0
13;bunker;2872.00;11.40;1154.00;1.29;0
13;bunker;2851.00;11.03;1133.00;3.96;0
13;bunker;2873.00;11.43;1159.00;0.34;0
13;bunker;2847.00;10.70;1149.00;3.36;0
13;bunker;2873.00;11.38;1147.00;4.57;0
13;bunker;2863.00;11.38;1133.00;2.41;0
13;bunker;2880.00;11.30;1149.00;0.25;0
13;anti_air_building;2861.00;11.30;1160.00;0.35;0
13;anti_air_building;2855.00;11.10;1136.00;4.47;0
13;anti_air_building;2855.00;11.00;1145.00;0.85;0
13;synthetic_refinery;2880.00;11.25;1145.00;3.87;0
13;fuel_silo;2863.00;11.32;1160.00;5.08;0
13;radar_station;2867.00;11.50;1146.00;4.40;0
13;rocket_site;2857.00;11.10;1145.00;5.58;0
13;nuclear_reactor;2874.00;11.50;1158.00;0.86;0
14;arms_factory;2890.00;11.07;1176.00;2.34;0
14;arms_factory;2910.00;11.20;1149.00;0.18;0
14;arms_factory;2932.00;11.30;1178.00;1.39;0
14;arms_factory;2915.00;11.30;1170.00;4.40;0
14;arms_factory;2918.00;10.90;1151.00;0.79;0
14;arms_factory;2911.00;11.30;1180.00;4.91;0
14;industrial_complex;2912.00;11.30;1173.00;0.18;0
14;industrial_complex;2926.00;10.70;1153.00;2.85;0
14;industrial_complex;2923.00;10.60;1139.00;0.69;0
14;industrial_complex;2925.00;11.40;1175.00;1.90;0
14;industrial_complex;2913.00;11.38;1165.00;4.91;0
14;industrial_complex;2930.00;10.50;1144.00;1.29;0
14;air_base;2904.00;11.00;1184.00;3.96;0
14;bunker;2922.00;11.40;1168.00;0.34;0
14;bunker;2882.00;11.57;1162.00;3.36;0
14;bunker;2922.00;10.68;1142.00;4.57;0
14;bunker;2913.00;11.35;1163.00;2.41;0
14;bunker;2931.00;10.55;1140.00;0.25;0
14;bunker;2926.00;10.70;1151.00;0.35;0
14;bunker;2912.00;11.35;1166.00;4.47;0
14;bunker;2900.00;11.40;1162.00;0.85;0
14;bunker;2929.00;11.28;1177.00;3.87;0
14;bunker;2912.00;11.23;1182.00;5.08;0
